Date;Produit_ID;Categorie_Produit;Region_Production;Region_Vente;Zone_Agroeco;Saisonnalite_Sin;Saisonnalite_Cos;Superficie_Cultivee_ha;Demographie_Vente;Pluie_Lag;Temperature_Moy;Pertes_PostRecolte_Pct;Prix_Intrants;Indice_Carburant;Accessibilite_Route;Cout_Transport;Taux_Naira;Inflation_Mensuelle_Pct;Restrictions_Import;Stocks_Retenus;Choc_Demande;Choc_Securitaire;Choc_Frontiere;Choc_Sanitaire;Choc_Economique;Prix_T-1;Prix_Vente_FCFA_kg
2020-02;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;0.866;0.5;1050;3160000;20.0;26.0;52.0;105;600;3;22;2.0;0.5;0;0;0;0;0;0;0;640;615
2020-02;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;0.866;0.5;7500;3160000;20.0;26.0;48.0;90;600;3;22;2.0;0.5;0;0;0;0;0;0;0;480;450
2020-02;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;0.866;0.5;5000;3250000;15.5;24.0;30.0;130;600;4;50;2.0;0.5;0;0;0;0;0;0;0;620;590
2020-02;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.866;0.5;3000;3160000;0.0;31.5;20.0;120;600;2;150;2.0;0.5;0;0;0;1;1;0;0;320;305
2020-02;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;0.866;0.5;57000;3160000;0.0;33.0;10.0;200;600;2;110;2.0;0.5;0;0;0;1;1;0;0;660;640
2020-02;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;0.866;0.5;9500;3160000;0.0;25.0;10.0;185;600;3;95;2.0;0.5;0;0;0;0;0;0;0;620;600
2020-02;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;0.866;0.5;40000;4500000;0.0;31.5;12.0;205;600;3;40;2.0;0.5;0;0;0;1;1;0;0;640;625
2020-02;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;0.866;0.5;37000;3250000;15.5;24.0;8.0;135;600;4;50;2.0;0.5;0;0;0;0;0;0;0;620;595
2020-02;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;0.866;0.5;60000;3160000;30.0;28.0;5.0;260;600;4;40;2.0;0.5;0;0;0;0;0;0;0;880;850
2020-02;Ananas;Fruits;Littoral;Centre;Forêt monomodale;0.866;0.5;9500;3160000;30.0;28.0;16.5;135;600;4;50;2.0;0.5;0;0;0;0;0;0;0;490;470
2020-02;Papaye;Fruits;Centre;Centre;Forêt bimodale;0.866;0.5;4000;3160000;20.0;26.0;35.0;105;600;3;22;2.0;0.5;0;0;0;0;0;0;0;460;445
2020-02;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;0.866;0.5;7500;3160000;0.0;33.0;40.0;85;600;2;140;2.0;0.5;0;0;0;1;1;0;0;90;105
2020-02;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;0.866;0.5;14500;3250000;15.5;24.0;25.0;95;600;4;50;2.0;0.5;0;0;0;0;0;0;0;450;430
2020-02;Safou;Fruits;Littoral;Centre;Forêt monomodale;0.866;0.5;5000;3160000;30.0;28.0;40.0;105;600;3;50;2.0;0.5;0;0;0;0;0;0;0;610;585
2020-02;Citron;Fruits;Centre;Centre;Forêt bimodale;0.866;0.5;3000;3160000;20.0;26.0;20.0;100;600;3;22;2.0;0.5;0;0;0;0;0;0;0;480;460
2020-02;Orange;Fruits;Centre;Centre;Forêt bimodale;0.866;0.5;5000;3160000;20.0;26.0;20.0;110;600;3;22;2.0;0.5;0;0;0;0;0;0;0;440;425
2020-02;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;0.866;0.5;20500;3250000;40.0;27.5;30.0;135;600;2;145;2.0;0.5;0;0;0;1;0;0;0;1400;1330
2020-02;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;0.866;0.5;235000;3250000;20.0;26.0;6.0;430;600;4;35;2.0;0.5;0;0;0;0;0;0;0;1720;1680
2020-02;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;0.866;0.5;102000;3250000;15.5;24.0;5.0;380;600;4;50;2.0;0.5;0;0;0;0;0;0;0;1900;1850
2020-03;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;1.0;0.0;60000;3160000;55.0;24.0;9.0;95;600;3;45;2.0;0.8;0;0;0;0;0;1;0;185;210
2020-03;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;1.0;0.0;28000;3160000;0.0;33.5;5.0;140;600;3;90;2.0;0.8;0;0;0;1;1;1;0;445;480
2020-03;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;1.0;0.0;59000;4500000;0.0;35.0;12.5;85;600;3;40;2.0;0.8;0;0;0;1;1;1;0;225;240
2020-03;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;1.0;0.0;0;3160000;55.0;28.0;2.0;0;600;3;35;2.0;0.8;1;0;0;0;0;1;0;440;490
2020-03;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;1.0;0.0;125000;3160000;45.0;27.0;31.0;65;600;3;28;2.0;0.8;0;0;0;0;0;1;0;250;270
2020-03;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;1.0;0.0;39000;3250000;65.0;28.5;26.0;105;600;2;165;2.0;0.8;0;0;0;1;0;1;0;1380;1350
2020-03;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;1.0;0.0;20500;3250000;65.0;28.5;29.5;85;600;3;35;2.0;0.8;0;0;0;0;0;1;0;415;420
2020-03;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;1.0;0.0;23500;3160000;10.0;26.0;26.5;135;600;3;85;2.0;0.8;0;0;0;0;0;1;0;530;520
2020-03;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;1.0;0.0;17500;3250000;55.0;24.0;23.0;140;600;3;60;2.0;0.8;0;0;0;0;0;1;0;580;570
2020-03;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;1.0;0.0;9000;3160000;55.0;24.0;24.0;85;600;3;55;2.0;0.8;0;0;0;0;0;1;0;365;360
2020-03;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;1.0;0.0;14500;3160000;55.0;24.0;28.5;170;600;3;60;2.0;0.8;0;0;0;0;0;1;0;750;600
2020-03;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;1.0;0.0;24500;3160000;0.0;34.0;26.5;145;600;2;155;2.0;0.8;0;0;0;1;1;1;0;730;680
2020-03;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;1.0;0.0;5000;3160000;45.0;27.0;44.0;125;600;3;28;2.0;0.8;0;0;0;0;0;1;0;620;580
2020-03;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;1.0;0.0;4000;3250000;0.0;34.0;32.5;200;600;2;165;2.0;0.8;0;0;0;1;1;1;0;940;890
2020-03;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;1.0;0.0;3300;3160000;0.0;34.0;37.5;190;600;2;155;2.0;0.8;0;0;0;1;1;1;0;1020;960
2020-03;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;1.0;0.0;1450;3160000;0.0;34.0;18.5;225;600;2;145;2.0;0.8;0;0;0;1;1;1;0;2420;2300
2020-03;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;1.0;0.0;1050;3160000;45.0;27.0;57.0;105;600;3;28;2.0;0.8;0;0;0;0;0;1;0;615;580
2020-03;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;1.0;0.0;7500;3160000;45.0;27.0;50.0;90;600;3;28;2.0;0.8;0;0;0;0;0;1;0;450;430
2020-03;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;1.0;0.0;5000;3250000;55.0;24.0;34.0;130;600;3;55;2.0;0.8;0;0;0;0;0;1;0;590;550
2020-03;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;1.0;0.0;3000;3160000;0.0;34.0;22.5;120;600;2;155;2.0;0.8;0;0;0;1;1;1;0;305;280
2020-03;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;1.0;0.0;57000;3160000;0.0;34.5;11.5;200;600;2;115;2.0;0.8;0;0;0;1;1;1;0;640;620
2020-03;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;1.0;0.0;9500;3160000;10.0;26.0;11.0;185;600;3;100;2.0;0.8;0;0;0;0;0;1;0;600;590
2020-03;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;1.0;0.0;40000;4500000;0.0;34.0;13.0;205;600;3;45;2.0;0.8;0;0;0;1;1;1;0;625;600
2020-03;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;1.0;0.0;37000;3250000;55.0;24.0;9.5;135;600;3;55;2.0;0.8;0;0;0;0;0;1;0;595;570
2020-03;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;1.0;0.0;60000;3160000;65.0;28.5;6.5;260;600;3;45;2.0;0.8;0;0;0;0;0;1;0;850;820
2020-03;Ananas;Fruits;Littoral;Centre;Forêt monomodale;1.0;0.0;9500;3160000;65.0;28.5;18.0;135;600;3;55;2.0;0.8;0;0;0;0;0;1;0;470;440
2020-03;Papaye;Fruits;Centre;Centre;Forêt bimodale;1.0;0.0;4000;3160000;45.0;27.0;38.0;105;600;3;28;2.0;0.8;0;0;0;0;0;1;0;445;420
2020-03;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;1.0;0.0;7500;3160000;0.0;34.5;43.0;85;600;2;145;2.0;0.8;0;0;0;1;1;1;0;105;110
2020-03;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;1.0;0.0;14500;3250000;55.0;24.0;28.0;95;600;3;55;2.0;0.8;0;0;0;0;0;1;0;430;410
2020-03;Safou;Fruits;Littoral;Centre;Forêt monomodale;1.0;0.0;5000;3160000;65.0;28.5;43.0;105;600;3;55;2.0;0.8;0;0;0;0;0;1;0;585;550
2020-03;Citron;Fruits;Centre;Centre;Forêt bimodale;1.0;0.0;3000;3160000;45.0;27.0;23.0;100;600;3;28;2.0;0.8;0;0;0;0;0;1;0;460;450
2020-03;Orange;Fruits;Centre;Centre;Forêt bimodale;1.0;0.0;5000;3160000;45.0;27.0;23.0;110;600;3;28;2.0;0.8;0;0;0;0;0;1;0;425;420
2020-03;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;1.0;0.0;20500;3250000;65.0;28.5;32.0;135;600;2;145;2.0;0.8;0;0;0;1;0;1;0;1330;1300
2020-03;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;1.0;0.0;235000;3250000;45.0;27.0;6.5;430;600;3;40;2.0;0.8;0;0;0;0;0;1;0;1680;1650
2020-03;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;1.0;0.0;102000;3250000;55.0;24.0;5.5;380;600;3;55;2.0;0.8;0;0;0;0;0;1;0;1850;1820
2020-04;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;0.866;-0.5;60000;3160000;110.0;23.5;11.5;95;600;2;60;2.0;1.2;0;0;0;0;1;1;0;210;230
2020-04;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;0.866;-0.5;28000;3160000;10.0;35.0;5.5;140;600;2;95;2.0;1.2;1;0;0;1;1;1;0;480;550
2020-04;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;0.866;-0.5;59000;4500000;10.0;36.0;13.0;85;600;2;45;2.0;1.2;0;0;0;1;1;1;0;240;260
2020-04;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;0.866;-0.5;0;3160000;130.0;27.0;2.5;0;600;2;40;2.0;1.2;1;0;0;0;1;1;0;490;560
2020-04;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;0.866;-0.5;125000;3160000;130.0;26.0;35.5;65;600;2;30;2.0;1.2;0;0;0;0;1;1;0;270;285
2020-04;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;0.866;-0.5;39000;3250000;160.0;27.5;28.5;105;600;1;170;2.0;1.2;0;0;0;1;1;1;0;1350;1320
2020-04;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;0.866;-0.5;20500;3250000;160.0;27.5;32.0;85;600;2;40;2.0;1.2;0;0;0;0;1;1;0;420;410
2020-04;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;0.866;-0.5;23500;3160000;45.0;25.0;28.5;135;600;2;90;2.0;1.2;0;0;0;0;1;1;0;520;505
2020-04;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;0.866;-0.5;17500;3250000;110.0;23.5;26.0;140;600;2;65;2.0;1.2;0;0;0;0;1;1;0;570;530
2020-04;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;0.866;-0.5;9000;3160000;110.0;23.5;27.0;85;600;2;60;2.0;1.2;0;0;0;0;1;1;0;360;340
2020-04;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;0.866;-0.5;14500;3160000;110.0;23.5;32.0;170;600;2;65;2.0;1.2;0;0;0;0;1;1;0;600;300
2020-04;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.866;-0.5;24500;3160000;10.0;35.0;28.5;145;600;2;170;2.0;1.2;0;0;0;1;1;1;0;680;600
2020-04;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;0.866;-0.5;5000;3160000;130.0;26.0;48.0;125;600;2;30;2.0;1.2;0;0;0;0;1;1;0;580;520
2020-04;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;0.866;-0.5;4000;3250000;10.0;35.0;35.0;200;600;2;180;2.0;1.2;0;0;0;1;1;1;0;890;820
2020-04;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.866;-0.5;3300;3160000;10.0;35.0;40.0;190;600;2;170;2.0;1.2;0;0;0;1;1;1;0;960;880
2020-04;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.866;-0.5;1450;3160000;10.0;35.0;20.5;225;600;2;160;2.0;1.2;0;0;0;1;1;1;0;2300;2150
2020-04;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;0.866;-0.5;1050;3160000;130.0;26.0;60.0;105;600;2;30;2.0;1.2;0;0;0;0;1;1;0;580;520
2020-04;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;0.866;-0.5;7500;3160000;130.0;26.0;53.0;90;600;2;30;2.0;1.2;0;0;0;0;1;1;0;430;380
2020-04;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;0.866;-0.5;5000;3250000;110.0;23.5;37.0;130;600;2;60;2.0;1.2;0;0;0;0;1;1;0;550;480
2020-04;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.866;-0.5;3000;3160000;10.0;35.0;24.5;120;600;2;160;2.0;1.2;0;0;0;1;1;1;0;280;250
2020-04;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;0.866;-0.5;57000;3160000;10.0;35.5;12.5;200;600;2;125;2.0;1.2;0;0;0;1;1;1;0;620;600
2020-04;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;0.866;-0.5;9500;3160000;45.0;25.0;12.0;185;600;2;105;2.0;1.2;0;0;0;0;1;1;0;590;570
2020-04;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;0.866;-0.5;40000;4500000;10.0;35.0;14.0;205;600;2;55;2.0;1.2;0;0;0;1;1;1;0;600;580
2020-04;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;0.866;-0.5;37000;3250000;110.0;23.5;11.0;135;600;2;60;2.0;1.2;0;0;0;0;1;1;0;570;540
2020-04;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;0.866;-0.5;60000;3160000;160.0;27.5;7.5;260;600;2;55;2.0;1.2;0;0;0;0;1;1;0;820;800
2020-04;Ananas;Fruits;Littoral;Centre;Forêt monomodale;0.866;-0.5;9500;3160000;160.0;27.5;20.5;135;600;2;60;2.0;1.2;0;0;0;0;1;1;0;440;390
2020-04;Papaye;Fruits;Centre;Centre;Forêt bimodale;0.866;-0.5;4000;3160000;130.0;26.0;41.0;105;600;2;30;2.0;1.2;0;0;0;0;1;1;0;420;370
2020-04;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;0.866;-0.5;7500;3160000;10.0;35.5;44.0;85;600;2;150;2.0;1.2;0;0;0;1;1;1;0;110;95
2020-04;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;0.866;-0.5;14500;3250000;110.0;23.5;31.0;95;600;2;60;2.0;1.2;0;0;0;0;1;1;0;410;360
2020-04;Safou;Fruits;Littoral;Centre;Forêt monomodale;0.866;-0.5;5000;3160000;160.0;27.5;46.0;105;600;2;60;2.0;1.2;0;0;0;0;1;1;0;550;480
2020-04;Citron;Fruits;Centre;Centre;Forêt bimodale;0.866;-0.5;3000;3160000;130.0;26.0;25.0;100;600;2;30;2.0;1.2;0;0;0;0;1;1;0;450;410
2020-04;Orange;Fruits;Centre;Centre;Forêt bimodale;0.866;-0.5;5000;3160000;130.0;26.0;25.0;110;600;2;30;2.0;1.2;0;0;0;0;1;1;0;420;380
2020-04;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;0.866;-0.5;20500;3250000;160.0;27.5;34.5;135;600;1;150;2.0;1.2;0;0;0;1;1;1;0;1300;1250
2020-04;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;0.866;-0.5;235000;3250000;130.0;26.0;7.5;430;600;2;45;2.0;1.2;0;0;0;0;1;1;0;1650;1620
2020-04;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;0.866;-0.5;102000;3250000;110.0;23.5;6.5;380;600;2;60;2.0;1.2;0;0;0;0;1;1;0;1820;1780
2020-05;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;0.5;-0.866;60000;3160000;160.0;23.0;13.5;95;600;1;70;2.0;1.5;0;0;0;0;1;1;0;230;245
2020-05;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;0.5;-0.866;28000;3160000;35.0;34.0;6.5;140;600;1;115;2.0;1.5;1;0;0;1;1;1;0;550;600
2020-05;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;0.5;-0.866;59000;4500000;35.0;34.0;14.0;85;600;1;65;2.0;1.5;0;0;0;1;1;1;0;260;275
2020-05;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;0.5;-0.866;0;3160000;190.0;26.0;3.5;0;600;1;60;2.0;1.5;1;0;0;0;1;1;0;560;610
2020-05;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;0.5;-0.866;125000;3160000;190.0;25.0;38.5;65;600;1;48;2.0;1.5;0;0;0;0;1;1;0;285;300
2020-05;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;0.5;-0.866;39000;3250000;230.0;26.5;32.5;105;600;1;190;2.0;1.5;0;0;0;1;1;1;0;1320;1250
2020-05;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;0.5;-0.866;20500;3250000;230.0;26.5;35.0;85;600;1;55;2.0;1.5;0;0;0;0;1;1;0;410;390
2020-05;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;0.5;-0.866;23500;3160000;90.0;24.0;31.5;135;600;1;115;2.0;1.5;0;0;0;0;1;1;0;505;480
2020-05;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;0.5;-0.866;17500;3250000;160.0;23.0;29.0;140;600;1;85;2.0;1.5;0;0;0;0;1;1;0;530;460
2020-05;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;0.5;-0.866;9000;3160000;160.0;23.0;30.0;85;600;1;80;2.0;1.5;0;0;0;0;1;1;0;340;290
2020-05;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;0.5;-0.866;14500;3160000;160.0;23.0;35.0;170;600;1;85;2.0;1.5;0;0;0;0;1;1;0;300;150
2020-05;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.5;-0.866;24500;3160000;35.0;34.0;31.5;145;600;1;190;2.0;1.5;0;0;0;1;1;1;0;600;520
2020-05;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;0.5;-0.866;5000;3160000;190.0;25.0;51.0;125;600;1;48;2.0;1.5;0;0;0;0;1;1;0;520;460
2020-05;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;0.5;-0.866;4000;3250000;35.0;34.0;38.0;200;600;1;200;2.0;1.5;0;0;0;1;1;1;0;820;750
2020-05;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.5;-0.866;3300;3160000;35.0;34.0;43.0;190;600;1;190;2.0;1.5;0;0;0;1;1;1;0;880;800
2020-05;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.5;-0.866;1450;3160000;35.0;34.0;23.5;225;600;1;180;2.0;1.5;0;0;0;1;1;1;0;2150;1950
2020-05;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;0.5;-0.866;1050;3160000;190.0;25.0;63.0;105;600;1;48;2.0;1.5;0;0;0;0;1;1;0;520;460
2020-05;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;0.5;-0.866;7500;3160000;190.0;25.0;56.0;90;600;1;48;2.0;1.5;0;0;0;0;1;1;0;380;320
2020-05;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;0.5;-0.866;5000;3250000;160.0;23.0;40.0;130;600;1;80;2.0;1.5;0;0;0;0;1;1;0;480;400
2020-05;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.5;-0.866;3000;3160000;35.0;34.0;27.5;120;600;1;185;2.0;1.5;0;0;0;1;1;1;0;250;210
2020-05;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;0.5;-0.866;57000;3160000;35.0;32.5;14.5;200;600;1;145;2.0;1.5;0;0;0;1;1;1;0;600;580
2020-05;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;0.5;-0.866;9500;3160000;90.0;24.0;14.0;185;600;1;125;2.0;1.5;0;0;0;0;1;1;0;570;550
2020-05;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;0.5;-0.866;40000;4500000;35.0;34.0;16.0;205;600;1;70;2.0;1.5;0;0;0;1;1;1;0;580;560
2020-05;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;0.5;-0.866;37000;3250000;160.0;23.0;13.5;135;600;1;80;2.0;1.5;0;0;0;0;1;1;0;540;510
2020-05;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;0.5;-0.866;60000;3160000;230.0;26.5;9.5;260;600;1;75;2.0;1.5;0;0;0;0;1;1;0;800;780
2020-05;Ananas;Fruits;Littoral;Centre;Forêt monomodale;0.5;-0.866;9500;3160000;230.0;26.5;23.5;135;600;1;80;2.0;1.5;0;0;0;0;1;1;0;390;340
2020-05;Papaye;Fruits;Centre;Centre;Forêt bimodale;0.5;-0.866;4000;3160000;190.0;25.0;44.0;105;600;1;48;2.0;1.5;0;0;0;0;1;1;0;370;320
2020-05;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;0.5;-0.866;7500;3160000;35.0;32.5;47.0;85;600;1;170;2.0;1.5;0;0;0;1;1;1;0;95;80
2020-05;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;0.5;-0.866;14500;3250000;160.0;23.0;34.0;95;600;1;80;2.0;1.5;0;0;0;0;1;1;0;360;310
2020-05;Safou;Fruits;Littoral;Centre;Forêt monomodale;0.5;-0.866;5000;3160000;230.0;26.5;49.0;105;600;1;80;2.0;1.5;0;0;0;0;1;1;0;480;420
2020-05;Citron;Fruits;Centre;Centre;Forêt bimodale;0.5;-0.866;3000;3160000;190.0;25.0;28.0;100;600;1;48;2.0;1.5;0;0;0;0;1;1;0;410;370
2020-05;Orange;Fruits;Centre;Centre;Forêt bimodale;0.5;-0.866;5000;3160000;190.0;25.0;28.0;110;600;1;48;2.0;1.5;0;0;0;0;1;1;0;380;340
2020-05;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;0.5;-0.866;20500;3250000;230.0;26.5;37.5;135;600;1;180;2.0;1.5;0;0;0;1;1;1;0;1250;1180
2020-05;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;0.5;-0.866;235000;3250000;190.0;25.0;8.5;430;600;1;60;2.0;1.5;0;0;0;0;1;1;0;1620;1590
2020-05;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;0.5;-0.866;102000;3250000;160.0;23.0;7.5;380;600;1;80;2.0;1.5;0;0;0;0;1;1;0;1780;1740
2020-06;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;0.0;-1.0;60000;3160000;210.0;22.0;15.5;95;600;1;75;2.0;1.3;0;0;0;0;1;1;0;245;260
2020-06;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;0.0;-1.0;28000;3160000;65.0;32.0;7.5;140;600;1;125;2.0;1.3;1;0;0;1;1;1;0;600;650
2020-06;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;0.0;-1.0;59000;4500000;65.0;32.0;15.0;85;600;1;70;2.0;1.3;0;0;0;1;1;1;0;275;290
2020-06;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;0.0;-1.0;0;3160000;260.0;25.0;4.5;0;600;1;70;2.0;1.3;1;0;0;0;1;1;0;610;660
2020-06;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;0.0;-1.0;125000;3160000;260.0;24.0;41.5;65;600;1;55;2.0;1.3;0;0;0;0;1;1;0;300;315
2020-06;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;0.0;-1.0;39000;3250000;310.0;25.5;35.5;105;600;1;205;2.0;1.3;0;0;0;1;1;1;0;1250;1180
2020-06;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;0.0;-1.0;20500;3250000;310.0;25.5;38.0;85;600;1;65;2.0;1.3;0;0;0;0;1;1;0;390;375
2020-06;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;0.0;-1.0;23500;3160000;130.0;23.0;34.5;135;600;1;130;2.0;1.3;0;0;0;0;1;1;0;480;450
2020-06;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;0.0;-1.0;17500;3250000;210.0;22.0;32.0;140;600;1;100;2.0;1.3;0;0;0;0;1;1;0;460;400
2020-06;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;0.0;-1.0;9000;3160000;210.0;22.0;33.0;85;600;1;90;2.0;1.3;0;0;0;0;1;1;0;290;250
